ticker,name,market,locale,active,source_feed
I:NQUSB15102010,Nasdaq US Benchmark Cable Television Services Index,indices,us,True,NasdaqGIDS
I:NQUSB15102010LM,Nasdaq US Cable Television Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB15102010LMN,Nasdaq US Cable Television Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB15102010LMT,Nasdaq US Cable Television Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB15102010N,Nasdaq US Benchmark Cable Television Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB15102010T,Nasdaq US Benchmark Cable Television Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB15102015,Nasdaq US Benchmark Telecommunications Services Index,indices,us,True,NasdaqGIDS
I:NQUSB15102015LM,Nasdaq US Telecommunications Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB15102015LMN,Nasdaq US Telecommunications Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB15102015LMT,Nasdaq US Telecommunications Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB15102015N,Nasdaq US Benchmark Telecommunications Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB15102015T,Nasdaq US Benchmark Telecommunications Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB151020LM,Nasdaq US Telecommunications Service Provider Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB151020LMN,Nasdaq US Telecommunications Service Provider Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB151020LMT,Nasdaq US Telecommunications Service Provider Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB151020N,Nasdaq US Benchmark Telecommunications Service Providers NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB151020T,Nasdaq US Benchmark Telecommunications Service Providers TR Index,indices,us,True,NasdaqGIDS
I:NQUSB15LM,Nasdaq US Telecommunications Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB15LMN,Nasdaq US Telecommunications Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB15LMT,Nasdaq US Telecommunications Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB15N,Nasdaq US Benchmark Telecommunications NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB15T,Nasdaq US Benchmark Telecommunications TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20,Nasdaq US Benchmark Health Care Index,indices,us,True,NasdaqGIDS
I:NQUSB201010,Nasdaq US Benchmark Health Care Providers Index,indices,us,True,NasdaqGIDS
I:NQUSB20101010,Nasdaq US Benchmark Health Care Facilities Index,indices,us,True,NasdaqGIDS
I:NQUSB20101010LM,Nasdaq US Health Care Facilities Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB20101010LMN,Nasdaq US Health Care Facilities Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20101010LMT,Nasdaq US Health Care Facilities Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20101010N,Nasdaq US Benchmark Health Care Facilities NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20101010T,Nasdaq US Benchmark Health Care Facilities TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20101020,Nasdaq US Benchmark Health Care Management Services Index,indices,us,True,NasdaqGIDS
I:NQUSB20101020LM,Nasdaq US Health Care Management Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB20101020LMN,Nasdaq US Health Care Management Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20101020LMT,Nasdaq US Health Care Management Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20101020N,Nasdaq US Benchmark Health Care Management Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20101020T,Nasdaq US Benchmark Health Care Management Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20101025,Nasdaq US Benchmark Health Care Services Index,indices,us,True,NasdaqGIDS
I:NQUSB20101025LM,Nasdaq US Health Care Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB20101025LMN,Nasdaq US Health Care Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20101025LMT,Nasdaq US Health Care Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20101025N,Nasdaq US Benchmark Health Care Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20101025T,Nasdaq US Benchmark Health Care Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB201010LM,Nasdaq US Health Care Providers Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB201010LMN,Nasdaq US Health Care Providers Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB201010LMT,Nasdaq US Health Care Providers Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB201010N,Nasdaq US Benchmark Health Care Providers NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB201010T,Nasdaq US Benchmark Health Care Providers TR Index,indices,us,True,NasdaqGIDS
I:NQUSB201020,Nasdaq US Benchmark Medical Equipment and Services Index,indices,us,True,NasdaqGIDS
I:NQUSB20102010,Nasdaq US Benchmark Medical Equipment Index,indices,us,True,NasdaqGIDS
I:NQUSB20102010LM,Nasdaq US Medical Equipment Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB20102010LMN,Nasdaq US Medical Equipment Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20102010LMT,Nasdaq US Medical Equipment Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20102010N,Nasdaq US Benchmark Medical Equipment NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20102010T,Nasdaq US Benchmark Medical Equipment TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20102015,Nasdaq US Benchmark Medical Supplies Index,indices,us,True,NasdaqGIDS
I:NQUSB20102015LM,Nasdaq US Medical Supplies Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB20102015LMN,Nasdaq US Medical Supplies Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20102015LMT,Nasdaq US Medical Supplies Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20102015N,Nasdaq US Benchmark Medical Supplies NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20102015T,Nasdaq US Benchmark Medical Supplies TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20102020,Nasdaq US Benchmark Medical Services Index,indices,us,True,NasdaqGIDS
I:NQUSB20102020LM,Nasdaq US Medical Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB20102020LMN,Nasdaq US Medical Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20102020LMT,Nasdaq US Medical Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20102020N,Nasdaq US Benchmark Medical Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20102020T,Nasdaq US Benchmark Medical Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB201020LM,Nasdaq US Medical Equipment and Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB201020LMN,Nasdaq US Medical Equipment and Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB201020LMT,Nasdaq US Medical Equipment and Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB201020N,Nasdaq US Benchmark Medical Equipment and Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB201020T,Nasdaq US Benchmark Medical Equipment and Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB201030,Nasdaq US Benchmark Pharmaceuticals and Biotechnology Index,indices,us,True,NasdaqGIDS
I:NQUSB20103010,Nasdaq US Benchmark Biotechnology Index,indices,us,True,NasdaqGIDS
I:NQUSB20103010LM,Nasdaq US Biotechnology Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB20103010LMN,Nasdaq US Biotechnology Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20103010LMT,Nasdaq US Biotechnology Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20103010N,Nasdaq US Benchmark Biotechnology NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20103010T,Nasdaq US Benchmark Biotechnology TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20103015,Nasdaq US Benchmark Pharmaceuticals Index,indices,us,True,NasdaqGIDS
I:NQUSB20103015LM,Nasdaq US Pharmaceuticals Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB20103015LMN,Nasdaq US Pharmaceuticals Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20103015LMT,Nasdaq US Pharmaceuticals Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20103015N,Nasdaq US Benchmark Pharmaceuticals NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20103015T,Nasdaq US Benchmark Pharmaceuticals TR Index,indices,us,True,NasdaqGIDS
I:NQUSB201030LM,Nasdaq US Pharmaceuticals and Biotechnology Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB201030LMN,Nasdaq US Pharmaceuticals and Biotechnology Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB201030LMT,Nasdaq US Pharmaceuticals and Biotechnology Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB201030N,Nasdaq US Benchmark Pharmaceuticals and Biotechnology NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB201030T,Nasdaq US Benchmark Pharmaceuticals and Biotechnology TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20LM,Nasdaq US Health Care Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB20LMN,Nasdaq US Health Care Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20LMT,Nasdaq US Health Care Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB20N,Nasdaq US Benchmark Health Care NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB20T,Nasdaq US Benchmark Health Care TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30,Nasdaq US Benchmark Financials Index,indices,us,True,NasdaqGIDS
I:NQUSB3010,Nasdaq US Benchmark Banks Index,indices,us,True,NasdaqGIDS
I:NQUSB3010LM,Nasdaq US Banks Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB3010LMN,Nasdaq US Banks Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB3010LMT,Nasdaq US Banks Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB3010N,Nasdaq US Benchmark Banks NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB3010T,Nasdaq US Benchmark Banks TR Index,indices,us,True,NasdaqGIDS
I:NQUSB3020,Nasdaq US Benchmark Financial Services Index,indices,us,True,NasdaqGIDS
I:NQUSB302010,Nasdaq US Benchmark Finance and Credit Services Index,indices,us,True,NasdaqGIDS
I:NQUSB30201020,Nasdaq US Benchmark Consumer Lending Index,indices,us,True,NasdaqGIDS
I:NQUSB30201020LM,Nasdaq US Consumer Lending Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB30201020LMN,Nasdaq US Consumer Lending Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30201020LMT,Nasdaq US Consumer Lending Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30201020N,Nasdaq US Benchmark Consumer Lending NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30201020T,Nasdaq US Benchmark Consumer Lending TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30201025,Nasdaq US Benchmark Mortgage Finance Index,indices,us,True,NasdaqGIDS
I:NQUSB30201025N,Nasdaq US Benchmark Mortgage Finance NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30201025T,Nasdaq US Benchmark Mortgage Finance TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30201030,Nasdaq US Benchmark Financial Data Providers Index,indices,us,True,NasdaqGIDS
I:NQUSB30201030LM,Nasdaq US Financial Data Providers Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB30201030LMN,Nasdaq US Financial Data Providers Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30201030LMT,Nasdaq US Financial Data Providers Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30201030N,Nasdaq US Benchmark Financial Data Providers NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30201030T,Nasdaq US Benchmark Financial Data Providers TR Index,indices,us,True,NasdaqGIDS
I:NQUSB302010LM,Nasdaq US Finance and Credit Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB302010LMN,Nasdaq US Finance and Credit Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB302010LMT,Nasdaq US Finance and Credit Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB302010N,Nasdaq US Benchmark Finance and Credit Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB302010T,Nasdaq US Benchmark Finance and Credit Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB302020,Nasdaq US Benchmark Investment Banking and Brokerage Services Index,indices,us,True,NasdaqGIDS
I:NQUSB30202000,Nasdaq US Benchmark Diversified Financial Services Index,indices,us,True,NasdaqGIDS
I:NQUSB30202000LM,Nasdaq US Diversified Financial Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB30202000LMN,Nasdaq US Diversified Financial Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30202000LMT,Nasdaq US Diversified Financial Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30202000N,Nasdaq US Benchmark Diversified Financial Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30202000T,Nasdaq US Benchmark Diversified Financial Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30202010,Nasdaq US Benchmark Asset Managers and Custodians Index,indices,us,True,NasdaqGIDS
I:NQUSB30202010LM,Nasdaq US Asset Managers and Custodians Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB30202010LMN,Nasdaq US Asset Managers and Custodians Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30202010LMT,Nasdaq US Asset Managers and Custodians Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30202010N,Nasdaq US Benchmark Asset Managers and Custodians NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30202010T,Nasdaq US Benchmark Asset Managers and Custodians TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30202015,Nasdaq US Benchmark Investment Services Index,indices,us,True,NasdaqGIDS
I:NQUSB30202015LM,Nasdaq US Investment Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB30202015LMN,Nasdaq US Investment Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30202015LMT,Nasdaq US Investment Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30202015N,Nasdaq US Benchmark Investment Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30202015T,Nasdaq US Benchmark Investment Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB302020LM,Nasdaq US Investment Banking and Brokerage Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB302020LMN,Nasdaq US Investment Banking and Brokerage Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB302020LMT,Nasdaq US Investment Banking and Brokerage Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB302020N,Nasdaq US Benchmark Investment Banking and Brokerage Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB302020T,Nasdaq US Benchmark Investment Banking and Brokerage Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB302030,Nasdaq US Benchmark Mortgage Real Estate Investment Trusts Index,indices,us,True,NasdaqGIDS
I:NQUSB30203000,Nasdaq US Benchmark Mortgage REITs: Diversified Index,indices,us,True,NasdaqGIDS
I:NQUSB30203000N,Nasdaq US Benchmark Mortgage REITs: Diversified NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30203000T,Nasdaq US Benchmark Mortgage REITs: Diversified TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30203010,Nasdaq US Benchmark Mortgage REITs: Commercial Index,indices,us,True,NasdaqGIDS
I:NQUSB30203010N,Nasdaq US Benchmark Mortgage REITs: Commercial NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30203010T,Nasdaq US Benchmark Mortgage REITs: Commercial TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30203020,Nasdaq US Benchmark Mortgage REITs: Residential Index,indices,us,True,NasdaqGIDS
I:NQUSB30203020LM,Nasdaq US Mortgage REITs: Residential Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB30203020LMN,Nasdaq US Mortgage REITs: Residential Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30203020LMT,Nasdaq US Mortgage REITs: Residential Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30203020N,Nasdaq US Benchmark Mortgage REITs: Residential NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30203020T,Nasdaq US Benchmark Mortgage REITs: Residential TR Index,indices,us,True,NasdaqGIDS
I:NQUSB302030LM,Nasdaq US Mortgage Real Estate Investment Trusts Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB302030LMN,Nasdaq US Mortgage Real Estate Investment Trusts Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB302030LMT,Nasdaq US Mortgage Real Estate Investment Trusts Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB302030N,Nasdaq US Benchmark Mortgage Real Estate Investment Trusts NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB302030T,Nasdaq US Benchmark Mortgage Real Estate Investment Trusts TR Index,indices,us,True,NasdaqGIDS
I:NQUSB3020LM,Nasdaq US Financial Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB3020LMN,Nasdaq US Financial Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB3020LMT,Nasdaq US Financial Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB3020N,Nasdaq US Benchmark Financial Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB3020T,Nasdaq US Benchmark Financial Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB3030,Nasdaq US Benchmark Insurance Index,indices,us,True,NasdaqGIDS
I:NQUSB303010,Nasdaq US Benchmark Life Insurance Index,indices,us,True,NasdaqGIDS
I:NQUSB303010LM,Nasdaq US Life Insurance Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB303010LMN,Nasdaq US Life Insurance Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB303010LMT,Nasdaq US Life Insurance Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB303010N,Nasdaq US Benchmark Life Insurance NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB303010T,Nasdaq US Benchmark Life Insurance TR Index,indices,us,True,NasdaqGIDS
I:NQUSB303020,Nasdaq US Benchmark Non-life Insurance Index,indices,us,True,NasdaqGIDS
I:NQUSB30302010,Nasdaq US Benchmark Full Line Insurance Index,indices,us,True,NasdaqGIDS
I:NQUSB30302010LM,Nasdaq US Full Line Insurance Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB30302010LMN,Nasdaq US Full Line Insurance Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30302010LMT,Nasdaq US Full Line Insurance Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30302010N,Nasdaq US Benchmark Full Line Insurance NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30302010T,Nasdaq US Benchmark Full Line Insurance TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30302015,Nasdaq US Benchmark Insurance Brokers Index,indices,us,True,NasdaqGIDS
I:NQUSB30302015N,Nasdaq US Benchmark Insurance Brokers NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30302015T,Nasdaq US Benchmark Insurance Brokers TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30302020,Nasdaq US Benchmark Reinsurance Index,indices,us,True,NasdaqGIDS
I:NQUSB30302020LM,Nasdaq US Reinsurance Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB30302020LMN,Nasdaq US Reinsurance Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30302020LMT,Nasdaq US Reinsurance Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30302020N,Nasdaq US Benchmark Reinsurance NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30302020T,Nasdaq US Benchmark Reinsurance TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30302025,Nasdaq US Benchmark Property and Casualty Insurance Index,indices,us,True,NasdaqGIDS
I:NQUSB30302025LM,Nasdaq US Property and Casualty Insurance Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB30302025LMN,Nasdaq US Property and Casualty Insurance Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30302025LMT,Nasdaq US Property and Casualty Insurance Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30302025N,Nasdaq US Benchmark Property and Casualty Insurance NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30302025T,Nasdaq US Benchmark Property and Casualty Insurance TR Index,indices,us,True,NasdaqGIDS
I:NQUSB303020LM,Nasdaq US Non-life Insurance Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB303020LMN,Nasdaq US Non-life Insurance Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB303020LMT,Nasdaq US Non-life Insurance Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB303020N,Nasdaq US Benchmark Non-life Insurance NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB303020T,Nasdaq US Benchmark Non-life Insurance TR Index,indices,us,True,NasdaqGIDS
I:NQUSB3030LM,Nasdaq US Insurance Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB3030LMN,Nasdaq US Insurance Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB3030LMT,Nasdaq US Insurance Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB3030N,Nasdaq US Benchmark Insurance NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB3030T,Nasdaq US Benchmark Insurance TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30LM,Nasdaq US Financials Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB30LMN,Nasdaq US Financials Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30LMT,Nasdaq US Financials Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB30N,Nasdaq US Benchmark Financials NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB30T,Nasdaq US Benchmark Financials TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35,Nasdaq US Benchmark Real Estate Index,indices,us,True,NasdaqGIDS
I:NQUSB351010,Nasdaq US Benchmark Real Estate Investment and Services Index,indices,us,True,NasdaqGIDS
I:NQUSB35101010,Nasdaq US Benchmark Real Estate Holding and Development Index,indices,us,True,NasdaqGIDS
I:NQUSB35101010N,Nasdaq US Benchmark Real Estate Holding and Development NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35101010T,Nasdaq US Benchmark Real Estate Holding and Development TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35101015,Nasdaq US Benchmark Real Estate Services Index,indices,us,True,NasdaqGIDS
I:NQUSB35101015LM,Nasdaq US Real Estate Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB35101015LMN,Nasdaq US Real Estate Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35101015LMT,Nasdaq US Real Estate Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35101015N,Nasdaq US Benchmark Real Estate Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35101015T,Nasdaq US Benchmark Real Estate Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB351010LM,Nasdaq US Real Estate Investment and Services Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB351010LMN,Nasdaq US Real Estate Investment and Services Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB351010LMT,Nasdaq US Real Estate Investment and Services Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB351010N,Nasdaq US Benchmark Real Estate Investment and Services NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB351010T,Nasdaq US Benchmark Real Estate Investment and Services TR Index,indices,us,True,NasdaqGIDS
I:NQUSB351020,Nasdaq US Benchmark Real Estate Investment Trusts Index,indices,us,True,NasdaqGIDS
I:NQUSB35102000,Nasdaq US Benchmark Diversified REITs Index,indices,us,True,NasdaqGIDS
I:NQUSB35102000N,Nasdaq US Benchmark Diversified REITs NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102000T,Nasdaq US Benchmark Diversified REITs TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102010,Nasdaq US Benchmark Health Care REITs Index,indices,us,True,NasdaqGIDS
I:NQUSB35102010LM,Nasdaq US Health Care REITs Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB35102010LMN,Nasdaq US Health Care REITs Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102010LMT,Nasdaq US Health Care REITs Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102010N,Nasdaq US Benchmark Health Care REITs NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102010T,Nasdaq US Benchmark Health Care REITs TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102015,Nasdaq US Benchmark Hotel and Lodging REITs Index,indices,us,True,NasdaqGIDS
I:NQUSB35102015LM,Nasdaq US Hotel and Lodging REITs Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB35102015LMN,Nasdaq US Hotel and Lodging REITs Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102015LMT,Nasdaq US Hotel and Lodging REITs Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102015N,Nasdaq US Benchmark Hotel and Lodging REITs NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102015T,Nasdaq US Benchmark Hotel and Lodging REITs TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102020,Nasdaq US Benchmark Industrial REITs Index,indices,us,True,NasdaqGIDS
I:NQUSB35102020LM,Nasdaq US Industrial REITs Large Mid Cap Index,indices,us,True,NasdaqGIDS
I:NQUSB35102020LMN,Nasdaq US Industrial REITs Large Mid Cap NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102020LMT,Nasdaq US Industrial REITs Large Mid Cap TR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102020N,Nasdaq US Benchmark Industrial REITs NTR Index,indices,us,True,NasdaqGIDS
I:NQUSB35102020T,Nasdaq US Benchmark Industrial REITs TR Index,indices,us,True,NasdaqGIDS
